team,season,winperc,winperc_lag1,winperc_avg3,gp_lag1,toi_lag1,w_lag1,l_lag1,otl_lag1,row_lag1,points_lag1,point_p_lag1,cf_lag1,ca_lag1,cf_p_lag1,ff_lag1,fa_lag1,ff_p_lag1,sf_lag1,sa_lag1,sf_p_lag1,gf_lag1,ga_lag1,gf_p_lag1,x_gf_lag1,x_ga_lag1,x_gf_p_lag1,scf_lag1,sca_lag1,scf_p_lag1,scsf_lag1,scsa_lag1,scsf_p_lag1,scgf_lag1,scga_lag1,scgf_p_lag1,scsh_lag1,scsv_lag1,hdcf_lag1,hdca_lag1,hdcf_p_lag1,hdsf_lag1,hdsa_lag1,hdsf_p_lag1,hdgf_lag1,hdga_lag1,hdgf_p_lag1,hdsh_lag1,hdsv_lag1,mdcf_lag1,mdca_lag1,mdcf_p_lag1,mdsf_lag1,mdsa_lag1,mdsf_p_lag1,mdgf_lag1,mdga_lag1,mdgf_p_lag1,mdsh_lag1,mdsv_lag1,ldcf_lag1,ldca_lag1,ldcf_p_lag1,ldsf_lag1,ldsa_lag1,ldsf_p_lag1,ldgf_lag1,ldga_lag1,ldgf_p_lag1,ldsh_lag1,ldsv_lag1,sh_lag1,sv_lag1,pdo_lag1,gp_avg3,toi_avg3,w_avg3,l_avg3,otl_avg3,row_avg3,points_avg3,point_p_avg3,cf_avg3,ca_avg3,cf_p_avg3,ff_avg3,fa_avg3,ff_p_avg3,sf_avg3,sa_avg3,sf_p_avg3,gf_avg3,ga_avg3,gf_p_avg3,x_gf_avg3,x_ga_avg3,x_gf_p_avg3,scf_avg3,sca_avg3,scf_p_avg3,scsf_avg3,scsa_avg3,scsf_p_avg3,scgf_avg3,scga_avg3,scgf_p_avg3,scsh_avg3,scsv_avg3,hdcf_avg3,hdca_avg3,hdcf_p_avg3,hdsf_avg3,hdsa_avg3,hdsf_p_avg3,hdgf_avg3,hdga_avg3,hdgf_p_avg3,hdsh_avg3,hdsv_avg3,mdcf_avg3,mdca_avg3,mdcf_p_avg3,mdsf_avg3,mdsa_avg3,mdsf_p_avg3,mdgf_avg3,mdga_avg3,mdgf_p_avg3,mdsh_avg3,mdsv_avg3,ldcf_avg3,ldca_avg3,ldcf_p_avg3,ldsf_avg3,ldsa_avg3,ldsf_p_avg3,ldgf_avg3,ldga_avg3,ldgf_p_avg3,ldsh_avg3,ldsv_avg3,sh_avg3,sv_avg3,pdo_avg3
Vancouver Canucks,1718,0.37804878,0.365853659,0.443089431,82,4050.3833,30,43,9,26,69,0.421,3398,3693,47.92,2486,2832,46.75,1823,2085,46.65,128,158,44.76,131.84,157.91,45.5,1549,1822,45.95,929,1169,44.28,109,132,45.23,11.73,88.71,602,749,44.56,465,581,44.46,82,98,45.56,17.63,83.13,947,1073,46.88,464,588,44.11,27,34,44.26,5.82,94.22,1521,1624,48.36,809,855,48.62,18,25,41.86,2.22,97.08,7.02,92.42,0.994,82,3974.638867,36.33333333,36.66666667,9,31.33333333,81.66666667,0.498,3392,3641,48.22333333,2523.666667,2747.333333,47.88666667,1851,2009.333333,47.96333333,133.3333333,156.3333333,45.95333333,134.0333333,157.3666667,45.99,1577,1830.666667,46.28666667,951.3333333,1122.333333,45.93333333,112,134.3333333,45.34333333,11.76333333,87.95666667,630,744.6666667,45.81666667,475.3333333,555.3333333,46.13666667,79.33333333,93.66666667,45.76333333,16.67333333,83.10666667,947,1086,46.59666667,476,567,45.76666667,32.66666667,40.66666667,44.43333333,6.85,92.75666667,1525.666667,1557,49.48333333,819.6666667,824.3333333,49.84666667,20.33333333,21.66666667,48.47,2.486666667,97.38,7.193333333,92.20333333,0.994
Vancouver Canucks,1819,0.426829268,0.37804878,0.37398374,82,3965.1833,31,40,11,31,73,0.445,3498,3833,47.72,2642,2898,47.69,1925,2092,47.92,138,164,45.7,140.07,160.67,46.58,1626,1928,45.75,982,1136,46.36,118,132,47.2,12.02,88.38,635,717,46.97,471,534,46.87,82,91,47.4,17.41,82.96,991,1211,45,511,602,45.91,36,41,46.75,7.05,93.19,1533,1611,48.76,813,868,48.36,20,30,40,2.46,96.54,7.17,92.16,0.993,82,3987.7333,30.66666667,40.33333333,11,27.66666667,72.33333333,0.441,3389,3728,47.61666667,2525,2846.333333,47,1850,2075,47.12666667,129.6666667,158.3333333,45.01,133.43,160.4466667,45.39333333,1573,1887.666667,45.45333333,954.6666667,1161,45.12,108.6666667,132,45.09666667,11.38,88.62666667,616.3333333,746.3333333,45.24,468.3333333,557,45.69666667,77.33333333,91.66666667,45.70666667,16.51333333,83.54,956.6666667,1141.333333,45.62,486.3333333,604,44.59333333,31.33333333,40.33333333,43.75666667,6.423333333,93.33666667,1501.333333,1574.333333,48.82333333,802,843.3333333,48.75333333,20.33333333,25.33333333,44.71,2.536666667,97.00666667,7.006666667,92.37,0.993666667
Vancouver Canucks,1920,0.52173913,0.426829268,0.390243902,82,3956.4167,35,36,11,29,81,0.494,3549,3862,47.89,2648,2866,48.02,1872,2089,47.26,145,175,45.31,138.73,162.96,45.98,1582,1930,45.05,898,1134,44.19,117,148,44.15,13.03,86.95,630,750,45.65,452,578,43.88,73,97,42.94,16.15,83.22,952,1180,44.65,446,556,44.51,44,51,46.32,9.87,90.83,1613,1638,49.62,851,874,49.33,27,27,50,3.17,96.91,7.75,91.62,0.994,82,3990.6611,32,39.66666667,10.33333333,28.66666667,74.33333333,0.453333333,3481.666667,3796,47.84333333,2592,2865.333333,47.48666667,1873.333333,2088.666667,47.27666667,137,165.6666667,45.25666667,136.88,160.5133333,46.02,1585.666667,1893.333333,45.58333333,936.3333333,1146.333333,44.94333333,114.6666667,137.3333333,45.52666667,12.26,88.01333333,622.3333333,738.6666667,45.72666667,462.6666667,564.3333333,45.07,79,95.33333333,45.3,17.06333333,83.10333333,963.3333333,1154.666667,45.51,473.6666667,582,44.84333333,35.66666667,42,45.77666667,7.58,92.74666667,1555.666667,1624.333333,48.91333333,824.3333333,865.6666667,48.77,21.66666667,27.33333333,43.95333333,2.616666667,96.84333333,7.313333333,92.06666667,0.993666667
Vancouver Canucks,2021,0.410714286,0.52173913,0.442205726,69,3249.2,36,27,6,32,78,0.565,3063,3262,48.43,2312,2401,49.06,1651,1791,47.97,142,145,49.48,132.92,142.1,48.33,1456,1620,47.33,844,962,46.73,121,124,49.39,14.34,87.11,589,596,49.7,432,460,48.43,84,86,49.41,19.44,81.3,867,1024,45.85,412,502,45.08,37,38,49.33,8.98,92.43,1351,1401,49.09,715,751,48.77,21,21,50,2.94,97.2,8.6,91.9,1.005,77.66666667,3723.6,34,34.33333333,9.333333333,30.66666667,77.33333333,0.501333333,3370,3652.333333,48.01333333,2534,2721.666667,48.25666667,1816,1990.666667,47.71666667,141.6666667,161.3333333,46.83,137.24,155.2433333,46.96333333,1554.666667,1826,46.04333333,908,1077.333333,45.76,118.6666667,134.6666667,46.91333333,13.13,87.48,618,687.6666667,47.44,451.6666667,524,46.39333333,79.66666667,91.33333333,46.58333333,17.66666667,82.49333333,936.6666667,1138.333333,45.16666667,456.3333333,553.3333333,45.16666667,39,43.33333333,47.46666667,8.633333333,92.15,1499,1550,49.15666667,793,831,48.82,22.66666667,26,46.66666667,2.856666667,96.88333333,7.84,91.89333333,0.997333333
Vancouver Canucks,2122,0.487804878,0.410714286,0.453094228,56,2686.0167,23,29,4,20,50,0.446,2317,2693,46.25,1757,2013,46.6,1295,1474,46.77,103,131,44.02,100.35,124.18,44.69,1083,1414,43.37,633,847,42.77,89,121,42.38,14.06,85.71,424,526,44.63,302,394,43.39,51,79,39.23,16.89,79.95,659,888,42.6,331,453,42.22,38,42,47.5,11.48,90.73,1038,1106,48.41,581,574,50.3,14,10,58.33,2.41,98.26,7.95,91.11,0.991,69,3297.211133,31.33333333,30.66666667,7,27,69.66666667,0.501666667,2976.333333,3272.333333,47.52333333,2239,2426.666667,47.89333333,1606,1784.666667,47.33333333,130,150.3333333,46.27,124,143.08,46.33333333,1373.666667,1654.666667,45.25,791.6666667,981,44.56333333,109,131,45.30666667,13.81,86.59,547.6666667,624,46.66,395.3333333,477.3333333,45.23333333,69.33333333,87.33333333,43.86,17.49333333,81.49,826,1030.666667,44.36666667,396.3333333,503.6666667,43.93666667,39.66666667,43.66666667,47.71666667,10.11,91.33,1334,1381.666667,49.04,715.6666667,733,49.46666667,20.66666667,19.33333333,52.77666667,2.84,97.45666667,8.1,91.54333333,0.996666667
Vancouver Canucks,2223,0.463414634,0.487804878,0.473419431,82,4003.1333,40,30,12,37,92,0.561,3746,3770,49.84,2791,2794,49.97,2034,2050,49.8,156,143,52.17,161.68,167.59,49.1,1826,1926,48.67,1055,1148,47.89,131,124,51.37,12.42,89.2,665,761,46.63,475,562,45.81,82,81,50.31,17.26,85.59,1161,1165,49.91,580,586,49.74,49,43,53.26,8.45,92.66,1648,1594,50.83,884,812,52.12,25,19,56.82,2.83,97.66,7.67,93.02,1.007,69,3312.783333,33,28.66666667,7.333333333,29.66666667,73.33333333,0.524,3042,3241.666667,48.17333333,2286.666667,2402.666667,48.54333333,1660,1771.666667,48.18,133.6666667,139.6666667,48.55666667,131.65,144.6233333,47.37333333,1455,1653.333333,46.45666667,844,985.6666667,45.79666667,113.6666667,123,47.71333333,13.60666667,87.34,559.3333333,627.6666667,46.98666667,403,472,45.87666667,72.33333333,82,46.31666667,17.86333333,82.28,895.6666667,1025.666667,46.12,441,513.6666667,45.68,41.33333333,41,50.03,9.636666667,91.94,1345.666667,1367,49.44333333,726.6666667,712.3333333,50.39666667,20,16.66666667,55.05,2.726666667,97.70666667,8.073333333,92.01,1.001
Vancouver Canucks,2324,0.609756098,0.463414634,0.453977933,82,3975.6667,38,37,7,32,83,0.506,3378,3715,47.62,2516,2774,47.56,1846,1987,48.16,169,192,46.81,159.04,178.66,47.1,1727,1916,47.41,1024,1107,48.05,146,163,47.25,14.26,85.28,737,811,47.61,539,577,48.3,100,109,47.85,18.55,81.11,990,1105,47.26,485,530,47.78,46,54,46,9.48,89.81,1442,1578,47.75,736,773,48.77,23,28,45.1,3.13,96.38,9.15,90.34,0.995,73.33333333,3554.9389,33.66666667,32,7.666666667,29.66666667,75,0.504333333,3147,3392.666667,47.90333333,2354.666667,2527,48.04333333,1725,1837,48.24333333,142.6666667,155.3333333,47.66666667,140.3566667,156.81,46.96333333,1545.333333,1752,46.48333333,904,1034,46.23666667,122,136,47,13.58,86.73,608.6666667,699.3333333,46.29,438.6666667,511,45.83333333,77.66666667,89.66666667,45.79666667,17.56666667,82.21666667,936.6666667,1052.666667,46.59,465.3333333,523,46.58,44.33333333,46.33333333,48.92,9.803333333,91.06666667,1376,1426,48.99666667,733.6666667,719.6666667,50.39666667,20.66666667,19,53.41666667,2.79,97.43333333,8.256666667,91.49,0.997666667
Vegas Golden Knights,2021,0.714285714,0.549295775,0.565212413,71,3466.6333,39,24,8,36,86,0.606,3565,2945,54.76,2699,2210,54.98,1950,1633,54.42,150,144,51.02,163.88,127.76,56.19,1781,1372,56.49,1127,846,57.12,134,118,53.17,11.89,86.05,726,577,55.72,552,431,56.15,86,82,51.19,15.58,80.97,1055,795,57.03,575,415,58.08,48,36,57.14,8.35,91.33,1500,1324,53.12,723,701,50.77,16,26,38.1,2.21,96.29,7.69,91.18,0.989,78.33333333,3824.6111,44.33333333,26.66666667,7.333333333,41,96,0.612666667,3877.333333,3404,53.32,2883.333333,2535.333333,53.29333333,2086.666667,1848.666667,53.07333333,165.6666667,154.3333333,51.74333333,167.6933333,143.1266667,53.95666667,1876.666667,1580.333333,54.36333333,1163.666667,978,54.43333333,139.6666667,128.3333333,52.14,12.01666667,86.82,733.3333333,636.3333333,53.45666667,554.3333333,477.3333333,53.67333333,91,89.33333333,50.46,16.48666667,81.26666667,1143.333333,944,54.9,609.3333333,500.6666667,55.05333333,48.66666667,39,55.32333333,7.973333333,92.14333333,1641,1485,52.53333333,823,766,51.73,26,25,49.93333333,3.103333333,96.71333333,7.94,91.62,0.995666667
Vegas Golden Knights,2122,0.524390244,0.714285714,0.595990578,56,2735.8167,40,14,2,39,82,0.732,2723,2379,53.37,1982,1708,53.71,1409,1235,53.29,135,97,58.19,122.17,106.86,53.34,1371,1151,54.36,797,672,54.25,114,85,57.29,14.3,87.35,539,469,53.47,386,353,52.23,69,57,54.76,17.88,83.85,832,682,54.95,411,319,56.3,45,28,61.64,10.95,91.22,1161,1021,53.21,553,490,53.02,20,12,62.5,3.62,97.55,9.58,92.15,1.017,69.66666667,3405.922233,40.66666667,23.33333333,5.666666667,38.33333333,87,0.635,3490.666667,2945.666667,54.16333333,2583,2170.666667,54.29333333,1864,1594.666667,53.84333333,152.6666667,134.3333333,53.61666667,156.6533333,128.1433333,54.88,1721.666667,1393,55.24,1048.666667,847.3333333,55.26,129.3333333,112.3333333,53.85,12.55,86.77,698,567.3333333,55.00333333,519,426.6666667,54.63333333,84.66666667,78,52.32666667,16.48333333,81.89,1023.666667,825.6666667,55.39666667,529.6666667,420.6666667,55.9,44.66666667,34.33333333,56.67666667,8.7,91.72,1474,1281.333333,53.45,728.6666667,656,52.57666667,23,21.33333333,52.17666667,3.153333333,96.83,8.34,91.62333333,0.999666667
Vegas Golden Knights,2223,0.62195122,0.524390244,0.595990578,82,4076.3333,43,31,8,39,94,0.573,4147,3742,52.57,3100,2664,53.78,2279,1955,53.83,184,166,52.57,187.02,168.36,52.63,2021,1905,51.48,1205,1088,52.55,152,139,52.23,12.61,87.22,847,779,52.09,615,558,52.43,102,94,52.04,16.59,83.15,1174,1126,51.04,590,530,52.68,50,45,52.63,8.47,91.51,1851,1579,53.97,950,758,55.62,31,26,54.39,3.26,96.57,8.07,91.51,0.996,69.66666667,3426.2611,40.66666667,23,6,38,87.33333333,0.637,3478.333333,3022,53.56666667,2593.666667,2194,54.15666667,1879.333333,1607.666667,53.84666667,156.3333333,135.6666667,53.92666667,157.69,134.3266667,54.05333333,1724.333333,1476,54.11,1043,868.6666667,54.64,133.3333333,114,54.23,12.93333333,86.87333333,704,608.3333333,53.76,517.6666667,447.3333333,53.60333333,85.66666667,77.66666667,52.66333333,16.68333333,82.65666667,1020.333333,867.6666667,54.34,525.3333333,421.3333333,55.68666667,47.66666667,36.33333333,57.13666667,9.256666667,91.35333333,1504,1308,53.43333333,742,649.6666667,53.13666667,22.33333333,21.33333333,51.66333333,3.03,96.80333333,8.446666667,91.61333333,1.000666667
Vegas Golden Knights,2324,0.548780488,0.62195122,0.620209059,82,4120.8333,51,22,9,46,111,0.677,3858,4155,48.15,2811,2922,49.03,2053,2053,50,185,159,53.78,181.01,174.16,50.96,1905,1995,48.85,1118,1056,51.43,164,135,54.85,14.67,87.22,836,738,53.11,594,518,53.42,105,81,56.45,17.68,84.36,1069,1257,45.96,524,538,49.34,59,54,52.21,11.26,89.96,1641,1914,46.16,809,886,47.73,21,23,47.73,2.6,97.4,9.01,92.26,1.013,73.33333333,3644.327767,44.66666667,22.33333333,6.333333333,41.33333333,95.66666667,0.660666667,3576,3425.333333,51.36333333,2631,2431.333333,52.17333333,1913.666667,1747.666667,52.37333333,168,140.6666667,54.84666667,163.4,149.7933333,52.31,1765.666667,1683.666667,51.56333333,1040,938.6666667,52.74333333,143.3333333,119.6666667,54.79,13.86,87.26333333,740.6666667,662,52.89,531.6666667,476.3333333,52.69333333,92,77.33333333,54.41666667,17.38333333,83.78666667,1025,1021.666667,50.65,508.3333333,462.3333333,52.77333333,51.33333333,42.33333333,55.49333333,10.22666667,90.89666667,1551,1504.666667,51.11333333,770.6666667,711.3333333,52.12333333,24,20.33333333,54.87333333,3.16,97.17333333,8.886666667,91.97333333,1.008666667
Washington Capitals,1415,0.548780488,0.463414634,0.520325203,82,3878.85,38,30,14,28,90,0.549,3366,3695,47.67,2463,2765,47.11,1755,2031,46.35,135,153,46.88,134.68,149.02,47.47,1542,1710,47.42,932,1039,47.29,109,130,45.61,11.7,87.49,583,633,47.94,439,467,48.45,75,74,50.34,17.08,84.15,959,1077,47.1,493,572,46.29,34,56,37.78,6.9,90.21,1559,1719,47.56,772,934,45.25,25,22,53.19,3.24,97.64,7.69,92.47,1.002,82,3902.522233,42.66666667,28.33333333,11,36.33333333,96.33333333,0.587333333,3517,3622.333333,49.25,2553,2648.666667,49.08666667,1829.333333,1917.333333,48.84333333,142.3333333,143.6666667,49.81,141.3933333,142.2266667,49.84,1602,1678.666667,48.80333333,954.6666667,982.3333333,49.28333333,118,120.6666667,49.48666667,12.39333333,87.73333333,621.6666667,634.3333333,49.45333333,472.3333333,461.3333333,50.53666667,79.66666667,77.66666667,50.69333333,16.92,83.17,980.3333333,1044.333333,48.40333333,482.3333333,521,48.10666667,38.33333333,43,47.67,7.983333333,91.82666667,1624,1675,49.22333333,804.3333333,869,48.10333333,24,22,52.17333333,2.99,97.45666667,7.783333333,92.51333333,1.003
Washington Capitals,1516,0.682926829,0.548780488,0.508130081,82,3922.2833,45,26,11,40,101,0.616,3639,3446,51.36,2629,2473,51.53,1831,1778,50.73,148,135,52.3,146.81,131.61,52.73,1662,1523,52.18,949,879,51.91,120,111,51.95,12.64,87.37,634,610,50.96,479,464,50.8,74,70,51.39,15.45,84.91,1028,913,52.96,470,415,53.11,46,41,52.87,9.79,90.12,1674,1616,50.88,813,797,50.5,28,22,56,3.44,97.24,8.08,92.41,1.005,82,3924.233333,41.66666667,29.33333333,11,35.33333333,94.33333333,0.575333333,3502.666667,3602.333333,49.29666667,2549,2630.333333,49.23333333,1805.666667,1910.666667,48.61666667,144,145.3333333,49.78333333,140.0833333,140.1533333,50.00333333,1583.666667,1638.666667,49.16333333,931.6666667,963.3333333,49.22,118.3333333,122,49.25333333,12.71,87.33333333,609.3333333,625,49.35333333,461,465,49.76666667,78,77,50.38333333,16.93666667,83.43666667,974.3333333,1013.666667,49.05666667,470.6666667,498.3333333,48.77333333,40.33333333,45,47.51666667,8.606666667,90.95,1621,1672.666667,49.21333333,806.6666667,865.6666667,48.28,25.33333333,21.66666667,53.82,3.143333333,97.48666667,7.97,92.39333333,1.003666667
Washington Capitals,1617,0.670731707,0.682926829,0.56504065,82,3939.1,56,18,8,52,120,0.732,3691,3541,51.04,2720,2567,51.45,1969,1800,52.24,164,128,56.16,152.34,141.56,51.83,1736,1638,51.45,1065,931,53.36,141,112,55.73,13.24,87.97,677,652,50.94,496,481,50.77,98,78,55.68,19.76,83.78,1059,986,51.78,569,450,55.84,43,34,55.84,7.56,92.44,1670,1607,50.96,816,790,50.81,23,16,58.97,2.82,97.97,8.33,92.89,1.012,82,3913.4111,46.33333333,24.66666667,11,40,103.6666667,0.632333333,3565.333333,3560.666667,50.02333333,2604,2601.666667,50.03,1851.666667,1869.666667,49.77333333,149,138.6666667,51.78,144.61,140.73,50.67666667,1646.666667,1623.666667,50.35,982,949.6666667,50.85333333,123.3333333,117.6666667,51.09666667,12.52666667,87.61,631.3333333,631.6666667,49.94666667,471.3333333,470.6666667,50.00666667,82.33333333,74,52.47,17.43,84.28,1015.333333,992,50.61333333,510.6666667,479,51.74666667,41,43.66666667,48.83,8.083333333,90.92333333,1634.333333,1647.333333,49.8,800.3333333,840.3333333,48.85333333,25.33333333,20,56.05333333,3.166666667,97.61666667,8.033333333,92.59,1.006333333
Washington Capitals,1718,0.597560976,0.670731707,0.634146341,82,3905.8667,55,19,8,53,118,0.72,3656,3400,51.81,2695,2542,51.46,1941,1786,52.08,178,112,61.38,145.66,143.85,50.31,1633,1537,51.51,981,894,52.32,139,103,57.44,14.17,88.48,639,664,49.04,467,469,49.89,90,75,54.55,19.27,84.01,994,873,53.24,514,425,54.74,49,28,63.64,9.53,93.41,1709,1542,52.57,879,808,52.1,39,9,81.25,4.44,98.89,9.17,93.73,1.029,82,3922.416667,52,21,9,48.33333333,113,0.689333333,3662,3462.333333,51.40333333,2681.333333,2527.333333,51.48,1913.666667,1788,51.68333333,163.3333333,125,56.61333333,148.27,139.0066667,51.62333333,1677,1566,51.71333333,998.3333333,901.3333333,52.53,133.3333333,108.6666667,55.04,13.35,87.94,650,642,50.31333333,480.6666667,471.3333333,50.48666667,87.33333333,74.33333333,53.87333333,18.16,84.23333333,1027,924,52.66,517.6666667,430,54.56333333,46,34.33333333,57.45,8.96,91.99,1684.333333,1588.333333,51.47,836,798.3333333,51.13666667,30,15.66666667,65.40666667,3.566666667,98.03333333,8.526666667,93.01,1.015333333
Washington Capitals,1819,0.585365854,0.597560976,0.650406504,82,3949.5333,49,26,7,46,105,0.64,3608,3915,47.96,2653,2951,47.34,1849,2034,47.62,170,153,52.63,154.6,175.15,46.88,1766,1884,48.38,1017,1092,48.22,145,139,51.06,14.26,87.27,674,821,45.08,508,577,46.82,84,101,45.41,16.54,82.5,1092,1063,50.67,509,515,49.71,61,38,61.62,11.98,92.62,1529,1669,47.81,742,845,46.75,25,14,64.1,3.37,98.34,9.19,92.48,1.017,82,3931.5,53.33333333,21,7.666666667,50.33333333,114.3333333,0.697333333,3651.666667,3618.666667,50.27,2689.333333,2686.666667,50.08333333,1919.666667,1873.333333,50.64666667,170.6666667,131,56.72333333,150.8666667,153.52,49.67333333,1711.666667,1686.333333,50.44666667,1021,972.3333333,51.3,141.6666667,118,54.74333333,13.89,87.90666667,663.3333333,712.3333333,48.35333333,490.3333333,509,49.16,90.66666667,84.66666667,51.88,18.52333333,83.43,1048.333333,974,51.89666667,530.6666667,463.3333333,53.43,51,33.33333333,60.36666667,9.69,92.82333333,1636,1606,50.44666667,812.3333333,814.3333333,49.88666667,29,13,68.10666667,3.543333333,98.4,8.896666667,93.03333333,1.019333333
Washington Capitals,1920,0.594202899,0.585365854,0.617886179,82,3934.5167,48,26,8,44,104,0.634,3713,3859,49.04,2767,2884,48.96,1952,2033,48.98,197,161,55.03,155.38,172.65,47.37,1791,1883,48.75,1009,1071,48.51,159,144,52.48,15.76,86.55,678,848,44.43,474,598,44.22,93,102,47.69,19.62,82.94,1113,1035,51.82,535,473,53.08,66,42,61.11,12.34,91.12,1585,1597,49.81,829,840,49.67,37,17,68.52,4.46,97.98,10.09,92.08,1.022,82,3929.972233,50.66666667,23.66666667,7.666666667,47.66666667,109,0.664666667,3659,3724.666667,49.60333333,2705,2792.333333,49.25333333,1914,1951,49.56,181.6666667,142,56.34666667,151.88,163.8833333,48.18666667,1730,1768,49.54666667,1002.333333,1019,49.68333333,147.6666667,128.6666667,53.66,14.73,87.43333333,663.6666667,777.6666667,46.18333333,483,548,46.97666667,89,92.66666667,49.21666667,18.47666667,83.15,1066.333333,990.3333333,51.91,519.3333333,471,52.51,58.66666667,36,62.12333333,11.28333333,92.38333333,1607.666667,1602.666667,50.06333333,816.6666667,831,49.50666667,33.66666667,13.33333333,71.29,4.09,98.40333333,9.483333333,92.76333333,1.022666667
Washington Capitals,2021,0.642857143,0.594202899,0.592376576,69,3196.4833,41,20,8,37,90,0.652,3120,2927,51.6,2336,2215,51.33,1666,1622,50.67,156,142,52.35,135.41,130.75,50.88,1491,1387,51.81,870,850,50.58,128,121,51.41,14.71,85.76,618,603,50.61,442,443,49.94,90,88,50.56,20.36,80.14,873,784,52.69,428,407,51.26,38,33,53.52,8.88,91.89,1350,1243,52.06,691,666,50.92,27,20,57.45,3.91,97,9.36,91.25,1.006,77.66666667,3693.5111,46,24,7.666666667,42.33333333,99.66666667,0.642,3480.333333,3567,49.53333333,2585.333333,2683.333333,49.21,1822.333333,1896.333333,49.09,174.3333333,152,53.33666667,148.4633333,159.5166667,48.37666667,1682.666667,1718,49.64666667,965.3333333,1004.333333,49.10333333,144,134.6666667,51.65,14.91,86.52666667,656.6666667,757.3333333,46.70666667,474.6666667,539.3333333,46.99333333,89,97,47.88666667,18.84,81.86,1026,960.6666667,51.72666667,490.6666667,465,51.35,55,37.66666667,58.75,11.06666667,91.87666667,1488,1503,49.89333333,754,783.6666667,49.11333333,29.66666667,17,63.35666667,3.913333333,97.77333333,9.546666667,91.93666667,1.015
Washington Capitals,2122,0.536585366,0.642857143,0.607475298,56,2724.75,36,15,5,33,77,0.688,2409,2348,50.64,1819,1796,50.32,1301,1280,50.41,131,107,55.04,100.68,93.99,51.72,1105,1029,51.78,659,622,51.44,104,90,53.61,15.78,85.53,452,399,53.11,338,295,53.4,67,61,52.34,19.82,79.32,653,630,50.9,321,327,49.54,37,29,56.06,11.53,91.13,1147,1113,50.75,594,579,50.64,27,16,62.79,4.55,97.24,10.07,91.64,1.017,69,3285.25,41.66666667,20.33333333,7,38,90.33333333,0.658,3080.666667,3044.666667,50.42666667,2307.333333,2298.333333,50.20333333,1639.666667,1645,50.02,161.3333333,136.6666667,54.14,130.49,132.4633333,49.99,1462.333333,1433,50.78,846,847.6666667,50.17666667,130.3333333,118.3333333,52.5,15.41666667,85.94666667,582.6666667,616.6666667,49.38333333,418,445.3333333,49.18666667,83.33333333,83.66666667,50.19666667,19.93333333,80.8,879.6666667,816.3333333,51.80333333,428,402.3333333,51.29333333,47,34.66666667,56.89666667,10.91666667,91.38,1360.666667,1317.666667,50.87333333,704.6666667,695,50.41,30.33333333,17.66666667,62.92,4.306666667,97.40666667,9.84,91.65666667,1.015
Washington Capitals,2223,0.426829268,0.536585366,0.591215136,82,3979.1,44,26,12,39,100,0.61,3671,3591,50.55,2807,2654,51.4,1995,1878,51.51,179,157,53.27,161.88,157.44,50.69,1821,1773,50.67,1062,1015,51.13,149,130,53.41,14.03,87.19,696,699,49.89,474,494,48.97,88,89,49.72,18.57,81.98,1125,1074,51.16,588,521,53.02,61,41,59.8,10.37,92.13,1647,1610,50.57,837,778,51.83,30,27,52.63,3.58,96.53,8.97,91.64,1.006,69,3300.1111,40.33333333,20.33333333,8.333333333,36.33333333,89,0.65,3066.666667,2955.333333,50.93,2320.666667,2221.666667,51.01666667,1654,1593.333333,50.86333333,155.3333333,135.3333333,53.55333333,132.6566667,127.3933333,51.09666667,1472.333333,1396.333333,51.42,863.6666667,829,51.05,127,113.6666667,52.81,14.84,86.16,588.6666667,567,51.20333333,418,410.6666667,50.77,81.66666667,79.33333333,50.87333333,19.58333333,80.48,883.6666667,829.3333333,51.58333333,445.6666667,418.3333333,51.27333333,45.33333333,34.33333333,56.46,10.26,91.71666667,1381.333333,1322,51.12666667,707.3333333,674.3333333,51.13,28,21,57.62333333,4.013333333,96.92333333,9.466666667,91.51,1.009666667
Washington Capitals,2324,0.487804878,0.426829268,0.535423926,82,3986.4833,35,37,10,33,80,0.488,3839,3873,49.78,2808,2861,49.53,2008,2004,50.05,173,182,48.73,177.72,179.38,49.77,1892,1915,49.7,1092,1089,50.07,157,144,52.16,14.38,86.78,788,798,49.68,554,548,50.27,99,97,50.51,17.87,82.3,1104,1117,49.71,538,541,49.86,58,47,55.24,10.78,91.31,1656,1717,49.1,790,815,49.22,16,38,29.63,2.03,95.34,8.62,90.92,0.995,73.33333333,3563.444433,38.33333333,26,9,35,85.66666667,0.595333333,3306.333333,3270.666667,50.32333333,2478,2437,50.41666667,1768,1720.666667,50.65666667,161,148.6666667,52.34666667,146.76,143.6033333,50.72666667,1606,1572.333333,50.71666667,937.6666667,908.6666667,50.88,136.6666667,121.3333333,53.06,14.73,86.5,645.3333333,632,50.89333333,455.3333333,445.6666667,50.88,84.66666667,82.33333333,50.85666667,18.75333333,81.2,960.6666667,940.3333333,50.59,482.3333333,463,50.80666667,52,39,57.03333333,10.89333333,91.52333333,1483.333333,1480,50.14,740.3333333,724,50.56333333,24.33333333,27,48.35,3.386666667,96.37,9.22,91.4,1.006
