csdid,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col88,col89,col90,col91,col92,col93,col94,col95,col96
2265,18615,15872,8494,838.6,22.2,46.9,49.2,2.2,18295,8230,5575,285,500,205,1140,500,25,10,15985,9530,6455,2.7,1.8,5540,4710,830,0.29,45520,39280,18450,17840,5,560,45,18450,18230,165,15,40,18240,2220,18450,16435,1750,18295,495,17795,18295,1040,17260,340,18300,145,11020,35,0,90,15,35,115,6835,15670,3655,5150,6865,53.5,47.3,11.6,18165,15735,880,1540,47080,40600,44800,38640,87600,75600,6450,3295,1395,960,410,375,5805,500000,521500
2266,7583,7634,2708,20.5,369.61,39.4,39.6,2.9,7565,2620,2480,25,20,25,20,0,10,40,5985,4000,1990,3.2,2.2,2175,1985,185,0.3,55600,47400,7580,7235,0,310,40,7580,7485,55,10,35,7475,1165,7580,6605,865,7565,130,7435,7565,175,7390,190,7565,0,4985,0,0,0,0,0,15,2540,5970,1260,2055,2650,68.2,62.8,7.9,7480,7065,145,265,51040,43320,49040,41520,112600,95700,2905,990,1015,605,190,105,2020,600000,627000
2270,46705,41098,19528,827.2,56.46,41.6,40.8,2.4,45945,18890,10855,1455,2205,385,2285,1680,25,0,38475,22515,15955,2.9,1.8,13410,11055,2355,0.29,48200,41600,46290,43180,15,2580,510,46290,45240,440,115,495,45460,7560,46290,39530,5725,45945,1170,44780,45945,6290,39655,2255,45950,150,23240,615,60,755,1740,10,270,19105,37720,7530,12665,17530,63.3,55.6,12.1,45430,38970,2800,3660,49400,42320,47280,40320,95900,82100,17830,9055,3280,3110,1420,970,12290,536000,563000
2271,7565,7399,2857,19.8,382.03,41.3,42.8,2.7,7550,2775,2505,70,10,20,120,0,5,45,6240,4240,2000,2.9,1.8,2305,2105,200,0.28,57700,47400,7565,7315,0,245,5,7565,7510,45,5,5,7545,565,7565,7100,390,7550,145,7400,7550,220,7335,105,7550,0,4220,0,0,0,45,0,15,3250,6225,1095,1915,3210,69.2,64.3,6.9,7465,6935,135,395,57350,46800,54850,45200,124200,101300,2970,600,1110,875,175,210,2175,700000,766000
2275,13746,12607,5845,49.1,279.87,45.3,48.8,2.5,13620,5460,5055,50,125,45,170,0,10,10,11745,7940,3805,2.8,1.7,4365,3940,425,0.29,61950,51120,13625,12860,0,755,15,13625,13495,105,10,10,13575,1255,13625,12665,825,13620,255,13365,13620,420,13195,290,13620,15,7775,25,15,30,45,0,100,5600,11615,1525,3390,6710,63,57.1,9.4,13535,12315,410,810,56950,47520,55250,45960,118500,99000,5120,1580,1980,1035,330,205,4780,600000,623500
2283,29680,27595,11219,113.6,261.24,41.8,41.2,2.7,28170,10545,6810,875,795,285,1015,735,10,10,24480,13925,10550,3.1,2.1,7725,6500,1225,0.32,44040,38520,29180,25815,15,1625,1730,29180,27085,275,115,1715,26845,11250,29180,18190,10005,28175,465,27710,28175,5695,22480,2865,28175,250,21390,25,25,650,40,15,120,5665,22985,8055,7330,7605,58.4,52.4,10.2,27925,24815,1785,1325,48040,40640,44960,38320,100500,85100,10730,5990,2810,885,755,290,7205,400000,449600
2286,23524,21936,9548,128,183.76,43.4,45.6,2.5,23300,9190,7630,280,365,90,470,335,10,5,19795,12485,7315,2.9,1.8,7150,6165,980,0.3,62200,51250,23385,20830,5,2485,60,23385,22820,480,25,55,23275,2280,23385,21415,1585,23305,920,22390,23305,1310,22000,475,23305,50,15920,35,20,110,35,0,60,7080,19570,2695,6235,10640,61.4,54,12,23055,21085,955,1020,59750,49280,58500,48240,122700,101300,8690,2250,3230,2600,440,170,7735,476000,521500
2287,32721,30180,11922,503.7,64.96,42,44,2.8,32480,11645,9825,875,190,50,485,210,5,0,27200,17160,10045,3.1,1.9,9650,8465,1180,0.32,65600,55600,32710,28620,15,3725,350,32710,31620,600,150,340,32125,8315,32710,25350,6130,32480,700,31780,32480,6110,26370,1370,32480,105,22085,570,55,2240,305,0,50,7065,26960,3315,7305,16340,62.2,53.9,13.3,32200,29685,1410,1105,65200,54400,63100,52750,144600,120900,10590,3285,6090,880,195,140,10605,520000,605500
2288,229660,217188,99803,1572.8,146.02,41.4,40.8,2.4,226460,94275,56625,4370,6205,3960,10750,12250,105,10,193020,95825,97190,3,1.9,60425,46365,14060,0.33,43040,37640,227380,201295,390,19260,6435,227380,214725,4450,1915,6295,220115,83630,227380,151690,64470,226460,6585,219875,226460,76005,150455,25305,226460,2120,125885,6440,725,25735,2740,60,1080,61670,189865,33385,61485,94995,56.3,45.7,18.9,224245,196425,19155,8670,45400,39760,42480,36960,86800,76000,69435,27740,31125,6335,2500,1735,58945,400000,410000
2293,1968,1967,824,4.4,445.14,42.3,43.6,2.6,1970,765,745,0,10,0,5,0,5,5,1595,1045,545,3,2.2,575,520,60,0.32,54000,46400,1970,1905,0,50,10,1970,1955,5,0,10,1950,205,1970,1785,165,1970,50,1920,1970,85,1880,40,1970,0,1260,0,0,0,0,0,0,680,1570,395,500,675,65.3,60.2,7.8,1955,1865,0,95,51650,42840,45480,38280,103000,85600,645,160,210,135,80,60,430,348000,386000
2294,2359,2411,983,7.6,311.41,41.1,41.6,2.6,2355,920,850,5,15,5,50,0,0,0,1920,1210,715,3,2,685,600,85,0.29,46400,40800,2355,2195,0,150,10,2355,2335,10,0,10,2355,100,2355,2225,120,2355,70,2290,2355,35,2320,15,2355,0,1530,0,0,0,0,0,10,820,1905,380,645,880,63,57.2,9.2,2335,2170,45,120,47040,40560,46480,39880,95400,82200,830,195,280,200,90,65,610,300000,358000
2296,647,648,283,79.5,8.14,41.6,40.8,2.4,640,265,260,0,0,5,10,0,0,0,540,360,180,2.8,1.7,200,180,20,0.26,56000,48000,640,620,0,20,0,640,640,5,0,0,635,55,640,630,10,635,10,630,635,30,600,25,635,0,390,20,0,0,0,0,0,225,520,110,150,260,65.4,62.5,4.4,635,610,0,15,54800,46400,52600,44000,104000,88000,295,80,95,80,15,20,255,300000,320000
2297,6013,5742,2524,482.6,12.46,43.3,42.8,2.4,5815,2460,2025,65,65,45,210,0,50,0,4955,2900,2055,2.9,1.8,1715,1430,290,0.29,49400,43000,5865,5465,5,395,10,5865,5805,55,5,5,5805,200,5865,5645,170,5820,215,5605,5820,140,5680,105,5820,0,3260,0,0,0,0,0,40,2465,4735,645,1380,2710,58.1,52.9,9.1,5755,5250,205,300,54700,46080,53850,44600,102400,86200,2160,895,820,340,45,55,1945,376000,382800
2300,1930,2037,989,585,3.3,50,55.2,2.1,1930,940,720,0,10,10,190,0,0,0,1715,1060,655,2.6,1.6,605,520,80,0.31,58400,49000,1930,1820,0,115,0,1930,1900,30,0,0,1930,85,1930,1860,55,1930,70,1865,1930,40,1890,30,1930,0,1190,0,0,25,0,0,35,675,1730,195,470,1065,52.6,46,12.6,1915,1790,80,40,54850,46320,53800,44920,99200,83800,670,445,160,35,10,20,800,400000,435000
2301,8308,7795,3513,26.1,318.86,43,45.6,2.6,8135,3175,2965,10,50,10,130,0,10,0,6835,4785,2050,2.9,2,2530,2340,190,0.3,53500,45200,8300,7860,0,415,30,8300,8200,70,5,25,8030,485,8300,7840,380,8130,100,8035,8130,245,7890,200,8130,0,5370,20,0,0,0,0,35,2700,6665,720,1965,3980,61.2,56.6,7.5,8025,7440,215,375,62250,51080,62850,50600,128200,105100,3025,720,1635,490,85,100,2590,500000,596500
2302,11876,10631,7211,35.9,330.57,49.9,56.8,2.2,11545,5305,4440,65,170,45,455,10,45,65,10415,6825,3590,2.6,1.8,3710,3325,390,0.32,51450,43720,11770,11375,5,375,25,11770,11670,75,10,20,11540,870,11770,11045,615,11545,340,11200,11545,225,11315,200,11545,15,7340,30,25,30,0,15,35,4055,10090,1605,3280,5205,52.1,47.1,9.6,11460,10380,285,795,51750,43520,51800,43160,96300,81100,3770,1485,855,710,275,440,4165,500000,586500
2303,3641,3692,1425,12.5,290.21,41.1,41.6,2.6,3505,1360,1210,15,40,15,70,0,10,5,2935,1830,1105,3,2,1025,890,135,0.28,50600,42600,3570,3440,0,120,10,3570,3545,15,0,10,3500,275,3570,3345,195,3510,110,3395,3510,60,3445,75,3510,0,2365,0,0,0,0,0,25,1115,2835,550,880,1405,66.8,60.7,9.2,3460,3170,120,175,47200,40440,45960,39320,96600,82700,1415,450,530,260,120,50,940,400000,458000
2306,5893,5723,2503,13.8,427.82,43.2,44.8,2.4,5840,2405,2090,55,45,25,190,0,5,0,4860,3015,1845,2.9,1.9,1740,1495,245,0.28,48200,41500,5855,5675,0,175,5,5855,5810,40,0,5,5815,335,5855,5540,270,5815,230,5585,5815,100,5715,105,5815,20,3450,0,0,15,0,0,10,2315,4805,925,1555,2325,61.8,55.8,9.8,5740,5280,125,340,45880,39800,43840,37960,89200,77400,2200,570,540,570,350,180,1720,400000,467600
2311,13980,13191,5316,32.2,433.99,42.7,45.2,2.7,13855,5185,4615,120,115,20,195,15,10,90,11575,7765,3810,2.9,1.8,4250,3830,420,0.3,53600,45500,13980,13325,0,585,70,13980,13805,95,20,70,13800,1435,13980,12685,1145,13855,185,13675,13855,370,13490,160,13855,0,8355,35,0,15,30,0,35,5360,11455,1690,3315,6445,67.2,62,7.7,13745,12795,235,710,58900,47720,59450,48720,127200,103300,5225,1455,2275,1030,205,255,4305,670000,707000
2312,18928,17262,6845,32.2,588.16,41.6,43.6,2.8,18730,6695,6065,95,215,25,155,0,10,130,15280,10550,4730,3,1.9,5700,5225,475,0.32,71400,58000,18760,17610,5,1095,50,18760,18540,135,35,45,18675,2150,18760,16795,1660,18735,245,18485,18735,1150,17580,355,18735,30,11750,25,40,310,40,10,35,6505,15090,1725,3655,9705,66.6,61.5,7.7,18530,16915,620,995,68200,54800,66900,53300,148600,119400,6425,1460,2955,1505,305,205,5655,750000,802000
2314,6307,6352,2481,10.5,598.65,42.9,44,2.6,6135,2390,2170,15,0,10,180,0,5,10,5155,3350,1810,3,2,1830,1645,185,0.28,51200,43600,6160,5985,0,165,5,6160,6130,20,0,5,6125,385,6160,5835,280,6140,110,6025,6140,130,6010,110,6140,0,3995,0,0,0,0,0,0,2120,5075,955,1445,2680,67.5,63,6.7,6065,5675,135,250,50320,43000,47200,40120,104500,89200,2465,655,755,565,320,160,1670,500000,569500
2315,3011,2990,1056,9.1,331.11,41.7,43.2,2.9,2890,1010,995,10,0,0,10,0,5,0,2410,1615,795,3.1,2,870,795,70,0.3,53200,45600,3010,2905,0,100,5,3010,2990,15,0,5,2880,375,3010,2710,260,2890,30,2865,2890,40,2850,65,2890,0,1965,0,0,0,0,0,0,910,2290,410,690,1195,73.6,69.2,5.9,2855,2680,95,85,54850,46560,53650,44800,121600,103000,1210,445,345,240,115,65,690,600000,644000
2318,7540,7136,4882,18.1,416.7,46.6,52,2.3,7465,3305,2725,25,155,25,220,0,10,135,6445,4235,2210,2.8,1.9,2290,2085,205,0.32,53600,45000,7475,7265,0,205,5,7475,7430,35,5,5,7460,445,7475,7095,335,7470,120,7345,7470,75,7395,85,7470,15,5210,0,15,0,0,0,45,2180,6375,1035,2015,3320,60,56.4,5.9,7390,6860,140,395,53050,44720,52100,43120,100700,84900,2835,1165,945,265,155,315,2575,500000,607500
2319,7799,7576,3917,17.4,449.43,45.5,48.8,2.3,7645,3270,2600,75,45,15,280,0,0,250,6540,4230,2310,2.8,1.9,2350,2080,265,0.3,45800,39300,7790,7535,0,240,15,7790,7740,35,0,15,7650,490,7790,7330,375,7650,140,7510,7650,145,7505,140,7650,0,4980,20,0,0,0,0,25,2610,6400,1240,1975,3185,61.4,57.7,6.2,7570,6955,195,425,49920,41000,48480,40560,96200,79200,2875,1255,990,315,90,225,2400,400000,448000
2321,9512,9138,3912,14.2,669.15,41.9,41.6,2.5,9315,3705,3155,90,95,10,310,5,0,40,7685,4810,2875,3,2,2680,2370,315,0.29,41700,37200,9370,9135,0,185,55,9370,9275,35,10,50,9260,830,9370,8570,720,9320,175,9140,9320,200,9115,185,9320,10,6480,0,0,0,10,0,30,2780,7495,1735,2300,3455,64.9,60.6,6.6,9165,8545,190,430,47160,40720,44840,38680,93300,80700,3540,1280,1115,695,175,275,2570,400000,443200
2324,5052,4932,2277,28.2,179.01,43.1,44,2.3,5020,2155,1630,55,120,30,310,0,10,0,4205,2495,1715,2.9,1.9,1440,1230,210,0.3,42000,37200,5025,4900,0,95,35,5025,4975,15,0,30,4970,385,5025,4690,315,5020,145,4875,5020,175,4845,110,5020,0,3185,0,0,40,0,0,30,1740,4210,1010,1445,1755,62.7,57.7,8.1,4980,4500,155,320,46440,40120,45160,38520,88900,76800,2065,980,480,315,105,185,1440,400000,416400
2325,5884,5422,3149,10,586.88,45.2,51.2,2.5,5860,2355,2075,25,5,5,10,0,5,240,4835,3365,1470,2.9,2.2,1795,1665,130,0.36,54800,46200,5880,5590,0,155,140,5880,5705,35,0,140,5755,1050,5880,4850,990,5865,115,5750,5865,70,5795,110,5865,0,4215,0,0,40,0,0,10,1600,4815,1095,1320,2400,57.4,54.5,5.1,5790,5320,135,335,53000,43920,50640,41640,105300,87600,1820,600,700,220,160,140,1850,428000,513500
2326,5880,5639,2419,12.1,486.86,41.1,41.2,2.6,5865,2280,2005,15,65,25,135,0,10,30,4720,3140,1575,3,2.1,1725,1555,165,0.32,49600,42200,5870,5615,0,235,20,5870,5830,20,5,15,5855,225,5870,5545,295,5870,115,5750,5870,40,5830,45,5870,0,4260,0,0,0,0,0,10,1580,4710,930,1650,2120,66,62,6.1,5800,5395,120,285,50440,42600,49600,41400,102200,86300,2335,835,740,380,210,180,1495,448000,513000
2327,7723,7069,4107,17.5,440.73,43.8,46,2.5,7550,3025,2745,50,50,0,170,0,5,5,6255,4235,2025,2.9,2.1,2255,2070,180,0.36,55700,45900,7660,7135,0,320,205,7660,7405,60,0,200,7380,1300,7660,6540,1065,7550,125,7425,7550,105,7445,60,7550,0,4905,0,10,0,0,0,45,2580,6085,1330,1510,3245,59.1,55.1,6.7,7450,6840,305,310,56800,46280,56950,46200,111000,90400,2245,670,780,540,155,100,2475,500000,588500
2328,12268,11389,6142,22.8,537.8,43.9,44.4,2.3,12060,5160,4140,145,360,60,415,0,30,5,10115,6540,3580,2.8,1.9,3600,3205,395,0.35,67200,55350,12115,11145,0,915,60,12115,11890,160,20,50,12005,1330,12115,10980,975,12060,340,11720,12060,785,11275,295,12060,25,6545,135,0,185,35,0,95,5030,9910,1360,2370,6180,59,54.1,8.3,11940,10715,460,770,68700,54500,64300,51120,128000,101800,4010,1820,1530,440,85,130,3940,500000,561000
2330,6913,6803,2998,15.1,458.76,42.2,42,2.4,6765,2780,2345,55,135,15,185,0,55,0,5525,3465,2055,3,2,1940,1715,220,0.32,51500,43500,6770,6460,0,255,60,6770,6685,30,0,55,6680,695,6770,6190,540,6765,115,6650,6765,110,6650,85,6765,10,3880,0,0,30,0,0,25,2825,5370,1185,1595,2585,65.2,60.5,7.1,6645,6035,205,400,49440,42080,49040,41240,93300,79400,2425,650,875,570,220,110,1945,400000,459200
2331,15908,13715,8548,93.5,170.19,45.2,46.8,2.3,15645,6905,5170,340,460,60,810,5,5,55,13375,8785,4595,2.7,1.8,4830,4300,530,0.35,70000,56300,15830,14620,0,1160,45,15830,15535,225,35,40,15605,1735,15830,14375,1175,15645,675,14965,15640,1190,14450,430,15645,15,8115,225,10,345,85,25,75,6745,13110,1535,3180,8400,56.1,51.6,8,15470,13655,655,1160,71400,55700,68700,53200,133400,104100,5170,2140,1465,1190,265,120,5510,572000,615500
2339,10424,9804,5337,11.9,879.03,44,46.8,2.5,10335,4090,3800,25,75,20,160,0,5,5,8590,5550,3045,2.9,2,3070,2725,345,0.35,47840,41200,10360,9590,5,560,205,10360,10070,75,10,205,10135,1440,10360,8880,1390,10340,160,10175,10340,195,10145,125,10335,15,5685,10,70,0,0,0,40,4505,8505,1780,2630,4100,60.7,56.2,7.4,10190,9050,445,700,52750,43960,50160,42040,106300,88600,3440,875,915,840,285,530,3190,600000,704000
2340,7967,7688,3788,814.6,9.78,46.9,49.2,2.2,7630,3445,2210,115,260,150,580,130,5,0,6810,3865,2945,2.7,1.8,2230,1855,375,0.31,42080,37440,7695,7360,0,315,20,7695,7635,35,5,20,7610,330,7695,7330,315,7630,140,7490,7630,245,7385,105,7630,10,4670,25,0,15,15,0,30,2865,6475,1500,2245,2725,55.2,50,9.5,7565,6700,265,600,45680,39640,42440,36960,83900,72900,2900,1645,540,245,290,175,2210,400000,448800
2341,7080,6630,3094,11.9,594.44,43.3,46,2.6,7000,2695,2560,30,0,20,60,5,5,20,5825,3900,1925,2.9,2,2140,1925,215,0.31,40400,35300,7025,6740,0,265,20,7025,6960,35,5,15,6980,815,7025,6175,790,7000,150,6850,7000,160,6840,80,7000,0,4140,20,0,0,0,0,65,2755,5745,1260,1660,2825,59.7,54.9,8.2,6910,6465,80,365,45400,39080,45760,38360,93100,80200,2485,490,1050,545,175,225,2280,500000,634500
2352,43326,36566,17528,165.1,262.39,41.3,42,2.8,43205,15705,14210,80,650,340,225,190,15,5,35775,21930,13845,2.9,1.8,12790,10825,1965,0.3,51900,43600,43315,40535,15,2300,460,43315,42300,465,100,450,42745,9860,43315,34810,7240,43205,1115,42090,43205,6325,36880,1765,43205,245,24825,535,720,725,100,40,200,15820,35650,6390,11500,17760,65.2,57.5,11.8,42840,37285,1505,4045,53400,44600,51600,42560,116700,97600,16050,2755,4060,2785,2355,4095,13395,750000,792000
2353,10377,9488,6166,25,414.94,48.6,54.4,2.4,10360,4410,4025,10,270,20,25,0,50,10,9190,5975,3220,2.6,1.7,3335,2955,380,0.31,55500,47300,10370,9930,0,410,25,10370,10245,80,15,25,10350,1045,10370,9520,725,10360,495,9865,10360,335,10025,130,10360,30,5645,0,125,25,0,0,50,4440,9175,1605,2810,4760,56.2,48.3,14.1,10310,9155,230,920,50440,42640,49520,41440,101800,86100,3495,695,1215,615,385,585,3950,650000,748000
2355,23017,21036,9510,39.3,585.42,44.3,47.6,2.7,22950,8635,8345,20,25,70,135,5,15,10,19465,13335,6130,2.8,1.8,7280,6620,660,0.33,64800,52200,22965,21515,0,1405,40,22965,22600,295,25,40,22930,1850,22965,21385,1290,22950,945,22010,22950,690,22260,375,22950,35,12050,20,105,85,35,10,130,10470,19405,2480,5345,11585,63.3,56.4,10.9,22750,20515,550,1680,63650,51250,62700,49920,139400,112300,8220,1555,3410,1605,545,1110,7965,800000,904000
2359,33411,31166,15428,1171.1,28.53,45.8,46.8,2.2,32275,14420,8035,355,1245,910,2755,920,35,165,28765,14740,14025,2.7,1.7,9285,7180,2105,0.3,43360,38040,32595,30865,0,1625,105,32595,32125,340,30,95,32145,3055,32595,30015,2080,32275,1975,30300,32275,2375,29895,810,32275,100,15940,210,110,150,75,65,305,15325,27630,5375,8565,13685,56.2,47.7,15.2,31970,27325,2040,2605,45480,39320,43640,37560,84600,73200,10885,5615,2215,1520,590,945,8825,552000,582000
2364,11091,10033,5301,80.5,137.86,45.6,49.2,2.4,10990,4535,4175,50,55,65,130,0,10,55,9540,6075,3470,2.7,1.6,3505,2990,515,0.29,47640,41840,11060,10420,5,635,10,11060,10850,185,15,10,10985,635,11060,10470,450,10990,1525,9460,10990,125,10870,135,10990,0,5815,0,25,0,0,0,115,5015,9440,1635,3120,4685,57,50.7,11,10905,9840,255,810,47320,40480,46040,38840,96300,82500,3995,1165,1270,820,285,450,4085,500000,581000
2367,13157,12311,8271,26.9,489.11,49.1,53.6,2.2,12130,5495,4310,70,175,70,585,70,30,180,11650,6505,5145,2.6,1.6,3775,3145,630,0.34,47320,40200,12245,11700,0,530,15,12245,12105,115,5,15,12125,730,12245,11570,540,12130,500,11630,12130,375,11755,215,12130,30,5665,15,110,0,0,10,85,6195,10630,1930,3575,5120,55,49.1,10.6,12065,10710,390,970,50840,43120,46600,39200,96300,81800,4300,1490,1355,780,305,380,4320,524000,644000
2369,3759,3167,4324,5.6,667.43,52.2,58.4,2.1,3730,1760,1710,0,0,5,35,0,5,10,3405,2315,1090,2.5,1.6,1230,1130,105,0.42,52200,43600,3760,3500,0,260,0,3760,3720,35,5,0,3730,240,3760,3570,160,3735,85,3650,3730,65,3670,40,3735,10,2145,0,45,0,0,0,10,1525,3380,310,1080,1995,56.4,50.3,10.8,3705,3315,130,260,57550,47320,56850,46400,108900,89800,1260,295,445,315,100,95,1600,800000,1027000
2375,3830,3343,4430,5.6,688.18,52.7,58.8,2,3810,1875,1820,5,10,10,15,0,5,10,3505,2160,1340,2.4,1.6,1210,1060,160,0.35,46600,40300,3830,3695,0,130,5,3830,3790,35,0,5,3790,240,3830,3650,160,3810,295,3510,3810,50,3760,55,3810,0,2030,0,0,0,0,0,15,1745,3485,795,1160,1530,40.5,34.4,14.9,3795,3360,65,365,42520,37040,39600,34440,75700,65900,895,180,390,180,60,90,1665,400000,510800
2378,7182,6280,7298,4.9,1474.22,52.7,59.2,2.1,7035,3340,3005,20,25,10,270,5,0,0,6525,4145,2380,2.5,1.7,2270,2030,240,0.36,48800,41600,7080,6615,0,455,10,7080,7020,45,5,10,7035,480,7080,6695,325,7040,255,6775,7035,125,6910,120,7040,0,3905,30,35,0,0,0,50,3010,6370,960,1895,3520,49.5,44.9,9,7020,6230,250,540,53800,44840,55400,46120,101000,84200,2260,1060,630,285,85,195,2825,600000,677000
2379,9629,8795,4458,738.5,13.04,46,48,2.2,9415,4310,2230,450,550,90,915,55,5,15,8120,4610,3505,2.7,1.7,2770,2270,505,0.3,45760,39560,9555,8335,5,1195,15,9555,9145,365,30,15,9380,640,9555,8980,405,9415,580,8835,9415,400,9020,155,9415,35,6120,65,0,50,0,0,40,3115,7905,1265,2485,4150,55.3,50.2,9.4,9350,8110,430,810,49560,42160,47480,40560,88800,75600,3125,1210,485,705,470,250,2725,400000,441600
2380,7591,7178,3235,29.7,255.28,44.5,48,2.5,7585,3035,2875,15,10,10,40,0,10,80,6455,4430,2030,2.8,1.7,2435,2200,235,0.29,50300,43000,7585,6790,0,795,5,7585,7355,220,10,0,7580,285,7585,7340,170,7590,550,7035,7590,85,7500,65,7590,0,5155,0,0,0,0,0,30,2375,6450,780,2090,3575,63,57,9.5,7500,6900,130,460,56450,46800,54750,45480,117900,97800,3075,845,790,640,435,370,2685,424000,504400
2381,2864,2518,2251,2.8,1018.15,52.2,58.8,2.1,2835,1345,1315,0,0,0,10,0,5,15,2600,1735,865,2.5,1.6,930,850,80,0.35,46600,39600,2865,2465,0,400,0,2865,2755,100,10,0,2835,130,2865,2730,85,2830,155,2675,2830,25,2800,25,2830,0,1885,0,0,0,0,0,20,920,2530,310,795,1420,48.6,43.5,10.2,2800,2540,10,245,52250,43320,52500,42920,96800,80200,860,170,200,200,90,205,1250,476000,533000
2384,2410,2420,1559,6.2,391.6,48.4,54,2.2,2405,1100,1045,0,0,0,30,0,5,15,2100,1270,830,2.7,1.9,725,625,100,0.31,38600,34600,2410,2270,0,140,0,2410,2365,35,5,0,2405,230,2410,2180,175,2405,210,2195,2405,55,2350,20,2405,0,1810,0,10,0,0,0,20,560,2105,430,645,1030,50.1,43,14.2,2385,2235,65,90,43160,37440,42600,36080,79800,69200,770,210,215,155,110,85,965,300000,374000
2387,2995,2935,1305,5.8,519.59,42.3,45.2,2.6,2995,1135,1110,5,5,5,0,0,0,10,2440,1630,815,3,2.1,885,810,75,0.3,48000,42000,2995,2775,0,210,15,2995,2940,40,0,15,2975,270,2995,2795,180,2995,175,2815,2995,35,2960,15,2995,0,2280,0,0,0,0,0,0,710,2485,485,785,1220,64.8,61,5.9,2930,2765,85,75,47200,40720,47400,40520,100200,86600,1175,405,380,205,65,125,895,348000,406000
2388,3182,2887,1486,20.1,158.02,45.2,48.8,2.5,3180,1290,1140,5,0,10,45,0,5,80,2715,1815,900,2.7,1.7,1010,895,110,0.28,46200,39600,3185,2895,0,290,0,3185,3095,85,0,0,3180,85,3185,3095,60,3180,340,2840,3180,30,3150,0,3180,0,2365,0,10,0,0,0,20,775,2705,455,915,1340,60.1,55.3,8,3150,2860,90,200,50120,42720,49240,41880,102200,87100,1295,545,390,110,105,145,1150,348000,405000
2389,8190,8223,4117,639.3,12.81,49.4,54,2,7855,3955,2460,235,330,110,795,0,25,0,7195,3595,3600,2.6,1.6,2230,1750,485,0.31,38800,34560,7935,7235,0,685,10,7935,7705,205,10,10,7845,265,7935,7630,210,7855,555,7300,7855,105,7750,50,7855,15,5520,15,15,0,0,0,60,2230,6860,1400,2565,2895,49.1,43.8,10.5,7790,6905,420,460,43000,37760,41440,36320,73100,64300,2630,1490,450,250,165,270,2320,300000,322000
2391,14364,13882,6888,1002.8,14.32,45.9,46.4,2.1,13640,6540,3780,510,300,230,1690,0,25,0,12340,6015,6320,2.7,1.7,3835,2920,915,0.32,39000,34800,13930,11950,35,1915,20,13930,13095,775,40,20,13635,670,13930,13195,470,13635,1750,11890,13635,485,13150,175,13635,20,9100,45,0,45,35,20,120,4245,11615,2275,4075,5265,53,46.4,12.4,13525,11550,1000,975,45200,39120,42960,35800,77900,67400,4660,2570,1245,500,190,160,3775,250000,275200
2392,3111,2915,1757,8.4,369.23,46.7,52,2.4,3075,1295,1275,5,0,5,5,0,0,10,2670,1830,840,2.7,1.8,1000,910,90,0.29,46000,39200,3110,2840,0,270,0,3110,3025,75,5,5,3075,125,3110,2990,90,3080,270,2800,3080,50,3030,20,3080,10,2175,0,0,0,0,0,30,865,2675,450,825,1400,55.7,49,12.1,3035,2710,130,200,47440,40680,45680,39160,95400,81800,1100,215,350,320,115,105,1090,348000,407000
2405,4946,4862,2172,32.6,151.94,44.6,48,2.6,4840,1890,1810,20,30,15,10,0,0,5,4170,2985,1190,2.7,1.7,1595,1470,130,0.28,60200,50200,4855,3070,30,1755,0,4855,3885,920,45,0,4835,155,4855,4550,105,4845,540,4305,4845,50,4795,30,4845,0,3045,0,0,0,0,0,20,1775,4020,550,1100,2375,62.7,57,9.3,4800,4490,85,225,57500,48280,55950,46720,118000,99100,1815,385,1000,330,50,60,1790,400000,464800
2406,52662,51553,25077,166.9,315.53,43.6,44,2.2,51460,23470,11440,2135,2025,1560,4100,2080,65,65,45060,23705,21360,2.7,1.7,14610,11605,3000,0.33,42000,36960,51935,39185,130,12520,100,51935,45945,5670,220,95,51360,3460,51935,48010,2350,51460,5510,45940,51455,2245,49210,1125,51460,220,28995,240,55,125,50,55,305,21410,43890,7405,11985,24495,57.9,51,12,51110,44645,3945,2520,49520,42360,47000,40120,89400,76500,18170,10910,5315,1035,375,540,13900,300000,351600
