rec_num,lfsstat,prov,cma,age_12,sex,marstat,educ,mjh,cowmain,immig,naics_21,noc_10,noc_43,uhrsmain,ahrsmain,utothrs,atothrs,hrsaway,paidot,unpaidot,xtrahrs,tenure,hrlyearn,union,permtemp,estsize,firmsize,efamtype
48515,1,24,0,7,2,6,5,1,1,3,21,5,22,35,35,35,35,0,0,0,0,1,49.73,1,1,1,3,14
48518,1,46,0,4,2,5,4,1,1,3,17,4,17,39,19.5,39,19.5,19.5,0,0,0,34,36,1,1,3,4,1
48522,1,24,0,8,2,2,5,1,1,2,17,3,11,37,37,37,37,0,0,0,0,240,37.42,1,1,3,4,10
48523,1,35,0,6,2,2,1,1,2,3,19,7,34,30,12,30,12,12,0,0,0,34,17,3,1,2,2,2
48526,1,12,0,4,1,2,5,1,2,3,14,3,10,37.5,37.5,37.5,37.5,0,0,0,0,72,34.87,3,1,1,2,2
48527,1,59,9,8,2,6,5,1,2,1,19,7,34,40,40,40,40,0,0,0,0,15,16.75,1,1,2,4,18
48534,1,59,9,3,2,6,5,1,2,1,19,7,32,40,40,40,40,0,0,0,0,2,23,3,1,2,3,1
48539,1,35,0,6,1,1,5,1,2,3,6,1,4,40,40,40,40,0,0,0,0,195,55.5,3,1,3,3,3
48540,1,48,8,10,1,5,2,1,2,3,10,2,9,40,40,40,40,0,0,0,0,14,30.05,3,1,1,1,1
48543,1,46,6,1,2,6,2,1,2,3,17,5,24,40,40,40,40,0,0,0,0,9,15.3,3,1,1,1,1
48544,1,59,9,6,2,1,5,1,2,3,14,6,28,37.5,37.5,37.5,37.5,0,0,0,0,240,66.67,3,1,1,1,3
48547,1,35,4,7,1,1,5,1,2,3,14,3,11,40,20,40,20,24,0,4,4,98,23.13,3,1,1,1,2
48550,1,13,0,3,1,6,6,1,2,1,11,8,38,30,40,30,40,0,0,0,0,30,25,3,4,3,4,1
48551,1,35,4,8,2,5,2,1,2,2,20,5,26,40,40,40,40,0,0,0,0,7,16,3,3,1,1,18
48556,1,46,0,5,2,2,5,1,1,3,16,5,20,40,40,40,40,0,0,0,0,175,47.27,1,1,2,4,4
48557,1,24,0,10,2,1,2,1,2,3,10,7,34,36.5,36.5,36.5,36.5,0,0,0,0,162,19.5,3,1,2,2,2
48558,1,11,0,10,2,1,4,1,2,3,6,2,6,40,40,40,40,0,0,0,0,195,25,3,1,1,3,2
48560,1,24,2,4,1,1,4,1,2,1,6,8,35,40,40,40,40,0,0,0,0,18,24,3,1,1,1,6
48563,1,59,0,9,1,6,2,1,2,3,6,8,35,40,40,40,40,0,0,0,0,240,40,3,1,1,1,1
48565,1,35,4,6,2,6,4,1,2,3,17,5,24,40,40,40,40,0,0,0,0,49,24.04,3,1,3,3,18
48568,1,24,2,8,1,1,5,1,2,1,14,3,12,40,40,40,40,0,0,0,0,134,69.23,3,1,4,4,3
48570,1,24,2,2,2,6,4,1,2,3,10,7,34,30,30.5,30,30.5,0,1.5,0,1.5,22,20.5,1,1,3,4,17
48571,1,35,0,9,1,1,6,1,2,3,20,5,21,44,44,44,44,0,0,0,0,240,31.47,3,1,1,4,5
48574,1,35,4,10,2,1,2,1,1,3,16,2,8,35,35,35,35,0,0,0,0,223,31,1,1,3,4,8
48580,1,35,3,3,1,1,4,1,2,3,19,7,34,40,40,40,40,0,0,0,0,15,20,3,4,1,1,2
48582,1,35,4,3,1,6,5,1,2,3,18,2,5,40,40,40,40,0,0,0,0,42,28.85,3,3,3,4,2
48584,1,59,9,6,2,1,2,1,2,2,20,7,32,32,32,32,32,0,0,0,0,30,24.23,3,1,1,1,3
48586,1,48,0,8,2,1,5,1,1,3,16,2,8,37.5,38.5,37.5,38.5,0,0,1,1,171,25.27,2,1,3,4,2
48592,1,12,0,10,2,1,4,1,2,3,17,6,30,40,40,40,40,0,0,0,0,240,23.8,1,1,3,4,2
48593,1,13,0,9,2,5,4,1,1,3,16,5,25,30,24,30,24,6,0,0,0,199,32,1,1,2,4,14
48600,1,35,0,11,1,1,2,1,2,3,7,10,42,40,40,40,40,0,0,0,0,212,23,3,1,1,1,2
48605,1,59,9,4,1,1,4,1,2,1,6,8,35,30,4,30,4,26,0,0,0,73,27,3,1,2,3,2
48607,1,59,0,7,1,1,4,1,2,3,5,7,31,40,40,40,40,0,0,0,0,186,48.08,1,1,3,4,2
48611,1,24,0,9,1,2,4,1,2,3,6,8,35,40,40,40,40,0,0,0,0,51,43.34,1,1,2,2,4
48612,1,35,0,5,2,1,4,1,2,3,20,5,26,32.5,32.5,32.5,32.5,0,0,0,0,31,23,3,1,1,1,2
48614,1,48,8,8,1,1,4,1,2,3,9,7,31,40,44,40,44,0,4,0,4,10,31.25,3,1,2,3,3
48617,1,24,0,4,2,6,1,1,2,3,19,7,34,30,23,30,23,6,0,0,0,30,25,3,1,2,4,18
48621,1,35,4,5,1,6,3,1,2,3,14,3,11,40,40,40,40,0,0,0,0,201,40.38,3,1,1,1,1
48623,1,24,0,4,1,2,4,1,2,3,10,7,34,40,40,40,40,0,0,0,0,113,20,3,1,1,1,3
48627,1,48,8,4,2,6,5,1,2,3,10,7,33,32,32,32,32,0,0,0,0,81,23,3,1,3,4,1
48628,1,13,0,4,1,1,2,1,2,3,10,8,35,40,32,40,32,8,0,0,0,120,25,3,1,1,3,3
48632,1,10,0,9,2,4,5,1,1,3,21,2,6,35,35,35,35,0,0,0,0,203,46.15,1,1,2,3,15
48633,1,47,0,5,1,1,6,1,1,1,16,5,20,37.5,67.5,37.5,67.5,0,0,30,30,33,85.13,1,1,4,4,3
48635,1,35,0,3,2,2,3,1,2,3,7,10,42,40,40,40,40,0,0,0,0,34,31,3,1,3,4,2
48636,1,35,0,5,1,1,4,1,2,3,10,8,35,40,40,40,40,0,0,0,0,155,20,3,1,2,4,6
48638,1,59,9,7,2,6,6,1,2,3,12,1,2,37.5,37.5,37.5,37.5,0,0,0,0,234,84.62,3,1,1,4,15
48639,1,59,9,11,2,1,4,1,1,2,16,5,25,32,32,32,32,0,0,0,0,218,27.04,1,1,2,4,8
48645,1,35,4,10,1,1,4,1,2,3,10,1,3,45,45,45,45,0,0,0,0,73,38.46,3,1,1,3,2
48647,1,24,1,6,2,2,5,1,1,3,16,5,20,35,38,35,38,0,0,3,3,7,56.04,1,3,2,3,3
48649,1,35,3,2,1,6,5,1,2,3,14,2,5,45,47,45,47,0,0,2,2,7,20.51,3,1,3,3,3
48652,1,35,4,5,2,1,4,1,2,2,9,7,33,40,40,40,40,0,0,0,0,135,43.27,3,1,2,4,3
48653,1,10,0,9,1,1,2,1,2,3,6,8,38,80,80,80,80,0,0,0,0,59,16.35,3,1,1,1,4
48658,1,59,0,6,1,1,4,1,2,3,4,8,36,48,48,48,48,0,0,0,0,15,42.26,1,1,1,2,6
48661,1,10,0,9,2,1,4,1,2,3,17,5,24,40,40,40,40,0,0,0,0,90,17.55,3,1,1,1,8
48665,1,24,0,7,2,2,4,1,1,3,16,2,9,35,35,35,35,0,0,0,0,240,28.31,1,1,3,4,4
48666,1,10,0,3,1,6,4,1,1,3,11,8,36,50,17,50,17,0,0,0,0,11,29,1,3,3,4,1
48669,1,24,0,7,2,1,4,1,1,2,21,2,7,37.5,37.5,37.5,37.5,0,0,0,0,37,32.31,1,3,4,4,3
48673,1,46,6,2,2,6,4,1,1,2,16,5,25,40,40,40,40,0,0,0,0,22,21,1,3,2,4,4
48675,1,59,9,3,2,2,5,1,1,3,16,2,6,35,35,35,35,0,0,0,0,3,44.69,3,1,4,4,2
48676,1,48,8,4,1,1,4,1,2,1,10,7,31,40,40,40,40,0,0,0,0,11,16.75,3,1,1,1,2
48677,1,13,0,1,1,6,1,1,2,3,10,7,34,32,32,32,32,0,0,0,0,23,16.09,3,1,3,4,3
48678,1,59,9,4,1,2,5,1,2,1,14,3,12,40.5,40.5,40.5,40.5,0,0,0,0,17,26.12,3,1,1,1,2
48679,1,35,4,6,2,1,5,1,2,1,15,1,2,40,50,40,50,0,0,10,10,68,42.31,3,1,3,3,3
48681,1,48,0,8,2,1,4,1,2,3,5,2,7,40,36,40,36,4,0,0,0,107,36.64,3,1,1,1,2
48686,1,10,0,8,2,1,5,1,1,3,17,5,21,35,35,35,35,0,0,0,0,234,48.9,1,1,4,4,4
48689,1,48,7,3,1,6,5,1,2,3,19,3,11,40,44,40,44,0,0,4,4,26,72.12,3,1,1,4,18
48693,1,10,0,9,2,1,4,1,1,3,5,3,11,37.5,37.5,37.5,37.5,0,0,0,0,240,50,3,1,3,4,10
48696,1,35,0,5,2,1,5,1,2,3,10,4,17,40,40,40,40,0,0,0,0,204,21,3,1,1,1,3
48700,1,35,0,7,2,5,4,1,2,3,8,10,42,40,40,40,40,0,0,0,0,240,33,1,1,3,4,1
48701,1,35,3,5,1,6,6,1,2,2,9,3,12,50,50,50,50,0,0,0,0,88,60,3,1,4,4,18
48702,1,35,0,5,2,1,4,1,1,3,21,2,9,48,53,48,53,0,5,0,5,47,35,2,1,2,4,2
48703,1,59,9,5,1,6,5,1,2,1,9,1,3,40,40,40,40,0,0,0,0,43,47.65,3,1,1,1,18
48705,1,35,4,6,2,1,5,1,1,3,17,2,6,37.5,22.5,37.5,22.5,15,0,0,0,56,38.46,3,1,3,3,3
48707,1,47,0,10,2,1,4,1,2,3,10,1,2,40,40,40,40,0,0,0,0,124,51.92,3,1,3,3,8
48714,1,10,0,6,1,5,4,1,2,3,14,3,13,40,36,40,36,8,4,0,4,19,46,3,1,3,3,14
48716,1,59,9,7,2,1,4,1,2,3,10,6,29,30,30,30,30,0,0,0,0,11,18,3,1,1,1,2
48720,1,59,9,3,2,6,6,1,2,3,11,2,7,37.5,52.5,37.5,52.5,0,0,5,5,22,52.94,1,1,4,4,1
48725,1,11,0,6,2,6,6,1,2,1,8,3,11,40,41,40,41,0,0,1,1,66,39.9,3,1,3,4,1
48739,1,13,0,3,2,6,6,1,2,3,14,5,19,37.5,22.5,37.5,22.5,15,0,0,0,71,47.44,3,1,2,4,1
48741,1,13,0,11,2,1,1,1,2,3,17,7,32,30,30,30,30,0,0,0,0,109,20,3,1,1,1,8
48746,1,13,0,3,1,6,5,1,2,3,14,3,11,40,40,40,40,0,0,0,0,37,54.33,3,1,3,4,1
48747,1,35,4,9,2,6,4,1,2,3,17,1,2,35,35,35,35,0,0,0,0,240,64.84,3,1,2,2,18
48748,1,46,6,3,1,1,6,1,1,3,17,4,14,50,50,50,50,0,0,0,0,57,30,1,3,4,4,2
48749,1,59,0,3,2,6,5,1,1,3,17,4,16,36,36,36,36,0,0,0,0,43,41,1,1,4,4,1
48751,1,11,0,9,1,6,5,1,2,3,10,7,34,30,33,30,33,0,0,0,0,240,16.85,3,1,3,4,1
48755,1,35,4,3,1,6,4,1,2,3,10,8,35,40,40,40,40,0,0,0,0,19,32,3,1,1,1,8
48756,1,48,7,9,2,3,6,1,2,2,12,7,33,37.5,37.5,37.5,37.5,0,0,0,0,162,42.51,3,1,2,4,1
48757,1,59,0,3,1,6,2,1,2,1,19,7,32,40,40,40,40,0,0,0,0,29,17,3,1,1,1,1
48758,1,24,0,2,1,6,2,1,2,3,6,8,38,40,40,40,40,0,0,0,0,34,30,1,1,1,1,15
48761,1,48,8,5,2,1,0,1,2,1,10,7,34,30,30,30,30,0,0,0,0,2,15,3,1,1,1,3
48767,1,24,2,3,2,6,6,1,1,2,17,4,16,37.5,30,37.5,30,7.5,0,0,0,69,39,1,1,4,4,1
48772,1,48,7,7,1,1,5,1,2,2,18,3,13,40,40,40,40,0,0,0,0,100,36.08,3,1,3,4,6
48773,1,35,0,9,2,1,6,1,2,2,11,1,2,40,40,40,40,0,0,0,0,69,52.28,3,1,3,3,4
48775,1,35,0,8,1,1,4,1,2,3,12,1,2,37.5,37.5,37.5,37.5,0,0,0,0,201,69.23,3,1,4,4,2
48784,1,35,0,8,2,1,4,1,1,3,17,4,16,40,24,40,24,16,0,0,0,143,48,1,3,3,4,3
48787,1,24,1,2,2,6,4,1,2,3,20,7,32,30,36,30,36,0,0,0,0,6,18,3,1,1,2,1
48792,1,35,0,8,1,2,2,1,2,2,7,1,4,50,50,50,50,0,15,0,15,240,37.5,3,1,4,4,3
48794,1,13,0,7,1,1,4,1,2,3,9,8,35,40,40,40,40,0,0,0,0,72,46.63,3,1,1,4,2
48795,1,13,0,6,2,1,5,1,1,3,17,5,21,36.3,36.3,36.3,36.3,0,0,0,0,215,36.43,1,1,2,4,3
48797,1,12,0,3,1,6,2,1,2,3,10,7,34,30,30,30,30,0,0,0,0,24,15.5,3,1,2,4,8
48799,1,59,9,5,1,6,2,1,2,3,15,8,37,40,45,40,45,0,5,0,5,69,30,3,1,2,2,14
48812,1,24,2,5,1,1,5,1,2,3,6,3,12,40,40,40,40,0,0,0,0,162,62.5,3,1,3,3,3
48813,1,35,0,8,2,3,4,1,1,3,17,4,18,30,30,30,30,24,0,0,0,186,31.5,1,1,1,4,18
48815,1,59,0,2,1,6,5,1,2,3,14,3,13,40,42,40,42,0,0,2,2,7,23,3,3,1,1,1
48817,1,13,0,10,2,1,4,1,1,3,16,5,25,32.5,32.5,32.5,32.5,0,0,0,0,31,27.69,3,3,2,2,10
48819,1,59,0,6,2,1,5,1,1,2,17,4,18,37.5,37.5,37.5,37.5,0,0,0,0,48,28.74,1,1,1,4,3
48820,1,10,0,9,2,5,2,1,1,3,17,5,21,35,5,35,5,30,0,0,0,20,26,1,1,1,2,1
48822,1,48,7,7,2,1,2,1,2,2,20,7,32,40,40,40,40,0,0,0,0,233,21.63,3,1,1,1,11
48824,1,47,0,7,1,1,5,2,2,1,12,7,33,37.5,37.5,52.5,52.5,0,0,0,0,16,26.15,3,1,3,4,18
48832,1,35,0,4,1,1,4,1,2,3,6,8,35,36,36,36,36,0,0,0,0,92,46,1,1,3,3,3
48834,1,24,0,2,2,6,3,1,1,3,17,4,16,37,37,37,37,0,0,0,0,37,23.49,1,1,3,3,1
48835,1,46,0,12,1,1,2,1,2,3,9,7,31,40,48,40,48,0,0,8,8,240,48.08,3,1,1,1,5
48837,1,35,0,6,1,1,2,1,2,1,12,7,33,37.5,37.5,37.5,37.5,0,0,0,0,55,27.08,3,1,4,4,3
48838,1,35,0,8,1,2,4,1,2,3,7,1,4,40,36,40,36,14,0,10,10,240,70.67,3,1,4,4,2
48841,1,46,0,2,2,6,2,1,1,3,17,5,24,40,32,40,32,8,0,0,0,9,19.04,1,1,2,4,1
48848,1,13,0,6,1,1,5,1,2,1,8,1,4,34,18,34,18,16,0,0,0,191,79.19,3,1,4,4,3
48849,1,24,2,4,2,1,6,1,2,3,17,4,15,35,34.5,35,34.5,0,0,0,0,9,45,3,1,1,1,2
48851,1,11,0,4,2,2,4,1,2,3,15,7,33,35,35,35,35,0,0,0,0,3,14.51,3,1,4,4,2
48857,1,24,1,7,2,4,6,1,1,3,18,5,22,37.5,37.5,37.5,37.5,0,0,0,0,171,51.04,1,1,2,4,14
48862,1,12,0,4,1,1,1,1,2,3,9,7,33,40,40,40,40,0,0,0,0,71,26.92,3,1,1,4,3
48863,1,24,0,2,2,6,4,1,2,3,7,8,35,40,40,40,40,0,0,0,0,5,33,2,1,3,4,4
48867,1,10,0,3,1,6,4,1,1,3,21,3,11,37.5,30,37.5,30,7.5,0,0,0,16,32,1,3,4,4,5
48868,1,24,0,5,1,2,4,1,2,3,6,8,35,45,45,45,45,0,0,0,0,159,20.89,3,1,1,1,3
48873,1,48,7,7,1,1,4,2,2,2,7,3,13,40,40,48,48,0,0,0,0,141,44,3,1,1,4,3
48874,1,35,0,6,1,2,5,1,1,3,16,5,20,32.5,32.5,32.5,32.5,0,0,0,0,79,52.22,1,1,2,4,2
48882,1,35,0,6,2,1,5,1,1,3,16,5,20,40,40,40,40,0,0,0,0,227,49.04,1,1,2,4,3
48883,1,59,0,2,2,6,5,1,2,3,17,5,20,37.5,32,37.5,32,7.5,0,2,2,16,26,3,1,1,1,1
48886,1,35,4,4,2,6,6,1,2,1,14,3,11,45,45,45,45,0,0,5,5,95,38.46,3,1,2,2,18
48887,1,35,0,3,1,6,2,1,2,3,9,8,38,38,30,38,30,8,0,0,0,7,18,3,1,2,2,8
48892,1,35,0,10,2,2,5,1,2,3,14,2,7,30,30,30,30,0,0,0,0,19,30,3,1,2,2,8
48894,1,11,0,3,1,1,5,1,2,3,6,3,13,40,40,40,40,0,0,0,0,12,21.18,3,1,3,3,3
48896,1,35,4,8,2,5,4,2,2,1,10,7,33,42.5,40,46.5,40,0,0,0,0,22,18,3,1,1,1,1
48899,1,35,4,2,2,6,5,1,2,3,14,2,6,44,44,44,44,0,0,0,0,47,26.66,3,1,3,3,4
48901,1,13,0,6,2,1,5,1,2,3,14,6,28,40,40,40,40,0,0,0,0,128,30.05,3,1,1,1,3
48902,1,35,0,9,2,1,4,1,2,3,10,7,34,30,24,30,24,0,0,0,0,59,16,3,1,2,4,8
48903,1,59,9,4,1,1,4,1,2,1,8,8,36,40,40,40,40,0,0,0,0,55,34,3,1,2,2,4
48904,1,24,0,8,2,1,2,1,2,3,15,7,31,36,38,36,38,0,0,0,0,141,28,1,1,1,3,10
48909,1,48,7,7,2,1,3,1,2,3,14,2,8,40,32,40,32,8,0,0,0,231,34.62,3,1,2,2,2
48910,1,24,1,2,2,6,4,1,2,3,12,7,33,35,35,35,35,0,0,0,0,2,23.66,3,3,2,3,18
48911,1,24,1,5,2,6,4,1,1,3,21,5,25,40,40,40,40,0,0,0,0,137,28,1,1,3,4,14
48912,1,12,0,3,2,1,4,1,2,3,20,7,32,32,32,32,32,0,0,0,0,38,25,1,1,1,1,2
48917,1,10,0,9,1,6,2,1,2,3,20,5,24,40,40,40,40,0,0,0,0,240,17.8,3,1,1,1,1
48920,1,35,4,7,2,1,5,1,2,2,17,2,8,42,44,42,44,0,0,0,0,60,40,3,1,2,2,4
48922,1,47,0,7,1,1,3,1,2,3,11,2,7,40,38.5,40,38.5,1.5,0,0,0,187,40,1,1,1,4,2
48923,1,47,0,7,1,1,4,1,2,3,11,1,4,40,40,40,40,0,0,0,0,228,52,3,1,2,4,3
48924,1,10,0,4,2,1,4,1,2,3,12,2,9,35,35,35,35,0,0,0,0,35,21.97,3,1,2,2,3
48925,1,46,0,2,1,6,1,1,2,3,8,2,9,41,41,41,41,0,0,0,0,14,31.71,3,1,3,4,18
48926,1,46,0,4,1,1,4,1,2,3,4,9,40,40,84,40,84,0,0,0,0,5,45.18,1,1,2,4,2
48928,1,24,2,7,1,2,5,1,2,3,9,4,16,40,40,40,40,0,0,0,0,98,59.04,3,1,3,4,3
48931,1,46,6,12,2,1,6,1,1,3,16,5,20,35,35,35,35,0,0,0,0,240,50,2,1,4,4,8
48935,1,59,0,9,2,1,4,1,1,3,17,6,28,37.5,38.5,37.5,38.5,1.5,0,2.5,2.5,57,53.22,3,1,1,4,2
48936,1,24,1,5,1,2,6,1,1,3,21,3,12,37.5,30,37.5,30,7.5,0,0,0,54,43,1,3,3,4,3
48939,1,10,0,7,1,6,4,1,2,3,14,3,13,40,40,40,40,0,0,0,0,211,44.2,3,1,1,1,11
48940,1,35,4,2,2,6,5,1,2,3,14,6,28,40,40,40,40,0,0,0,0,21,25,3,1,3,4,17
48941,1,48,8,6,1,6,4,1,2,3,6,8,35,40,40,40,40,0,0,0,0,210,38,3,1,1,1,1
48944,1,35,5,10,2,5,4,1,2,3,17,5,24,35,35,35,35,0,0,0,0,229,35.16,3,1,3,3,1
48945,1,35,0,8,1,1,6,1,2,3,14,3,12,40,40,40,40,0,0,0,0,12,62.5,3,1,3,3,3
48947,1,48,0,4,1,1,6,1,2,1,6,8,35,44,40,44,40,0,0,0,0,10,15,3,3,1,1,2
48951,1,24,0,4,2,2,4,1,1,3,21,5,20,32,32,32,32,0,0,0,0,240,31.25,1,1,3,4,3
48955,1,13,0,1,1,6,2,1,2,1,10,7,33,35,30,35,30,0,0,0,0,26,15,3,1,1,4,4
48958,1,24,2,9,1,2,4,1,2,3,15,8,36,37.5,37.5,37.5,37.5,0,0,0,0,240,40,3,1,1,2,2
48963,1,46,6,10,1,1,6,1,1,3,21,5,22,37.5,45,37.5,45,0,7.5,0,7.5,240,64.59,1,1,4,4,2
48974,1,12,0,2,2,6,2,1,2,3,17,5,24,30,35,30,35,0,0,0,0,19,16,3,1,1,1,4
48976,1,47,0,11,1,1,2,1,2,3,19,8,36,32.5,32.5,32.5,32.5,0,0,0,0,240,25.5,3,1,1,4,2
48977,1,59,0,3,2,6,4,2,2,3,17,5,24,30,30,59,59,0,0,0,0,27,26,3,1,1,2,18
48978,1,48,8,4,1,2,2,1,2,3,6,8,36,40,40,40,40,0,0,0,0,2,13.13,3,3,3,4,6
48980,1,35,0,8,1,1,4,1,2,3,20,8,35,40,40,40,40,0,0,0,0,230,38,3,1,1,1,2
48984,1,24,2,3,2,6,2,1,2,3,10,7,34,40,48,40,48,0,0,0,0,39,15,3,1,2,4,11
48989,1,24,0,6,1,1,6,1,1,3,21,2,5,37.5,15,37.5,15,22.5,0,0,0,3,53.85,1,1,1,4,3
48997,1,35,4,5,1,1,6,1,2,1,14,3,12,40,40,40,40,0,0,0,0,67,32.21,3,1,1,1,3
48999,1,10,0,5,1,1,4,1,2,3,4,8,35,84,84,84,84,0,0,0,0,33,41.21,3,1,3,3,2
49001,1,12,0,9,2,6,4,1,1,3,21,5,25,40,32,40,32,8,0,0,0,35,34,1,1,3,4,18
49002,1,35,0,5,1,1,4,1,2,2,7,8,35,48,56,48,56,0,8,0,8,95,40,3,1,3,4,3
49003,1,12,0,9,1,5,4,1,2,2,17,1,2,40,40,40,40,0,0,0,0,240,23.08,3,1,1,1,1
49007,1,47,0,5,1,1,5,1,1,3,12,2,5,37.5,37.5,37.5,37.5,0,0,0,0,49,63.85,3,1,3,4,3
49014,1,35,0,7,2,1,4,1,2,3,17,2,8,32,32,32,32,0,0,0,0,31,23.5,3,1,1,1,3
49016,1,35,0,5,2,1,5,1,1,3,16,5,22,35,35,35,35,0,0,0,0,151,44.39,3,1,4,4,3
49017,1,48,0,6,2,2,5,1,2,3,10,7,31,37.5,26.5,37.5,26.5,11,0,0,0,52,26.75,3,1,2,4,3
49019,1,35,0,3,2,6,4,1,2,3,20,2,6,40,40,40,40,0,0,0,0,27,24,3,1,1,1,1
49021,1,47,0,7,2,6,4,1,1,3,17,4,17,35,24,35,24,16,0,0,0,240,24,1,1,2,4,18
49029,1,24,1,3,2,2,5,1,2,3,14,3,13,35,35,35,35,0,0,0,0,1,38.5,3,1,2,2,3
49030,1,48,8,11,2,1,4,2,2,3,14,2,9,30,37.5,32,39.5,0,0,7.5,7.5,240,19.58,3,1,2,2,8
49032,1,46,0,5,1,1,4,1,2,3,4,9,39,40,40,40,40,0,0,0,0,111,65,3,1,3,4,3
49033,1,35,0,6,1,1,6,1,2,3,20,1,2,32,32,32,32,0,0,0,0,37,72.12,3,1,1,1,3
49034,1,10,0,7,1,6,2,1,1,3,16,7,34,40,40,40,40,0,0,0,0,217,19,1,1,2,3,18
49035,1,59,9,7,1,1,4,1,2,1,16,5,22,37.5,37.5,37.5,37.5,0,0,0,0,55,46.67,1,1,1,4,2
49036,1,11,0,2,1,6,2,2,1,1,11,8,37,40,40,80,50,0,0,0,0,3,21,2,2,3,4,1
49041,1,24,2,4,1,2,6,1,2,3,12,1,2,37.5,50,37.5,50,0,0,12.5,12.5,27,49.23,3,1,3,4,2
49042,1,35,4,8,2,2,4,2,2,3,8,10,42,30,30,36,30,0,0,0,0,15,16.75,3,1,1,1,1
49043,1,47,0,9,2,1,6,1,1,3,21,5,22,37.5,35,37.5,35,7.5,0,5,5,174,52.82,3,1,1,4,2
49044,1,35,0,7,1,1,4,1,2,3,6,8,35,40,40,40,40,0,0,0,0,177,67.31,1,1,1,3,6
49047,1,24,0,8,1,2,2,1,2,3,6,8,36,40,40,40,40,0,0,0,0,162,42.22,1,1,2,2,5
49049,1,12,0,7,2,5,6,1,1,3,17,4,14,37.5,34,37.5,34,7.5,0,4,4,165,45,1,1,2,4,1
49052,1,47,0,4,2,2,3,1,1,3,16,7,34,40,40,40,40,0,0,0,0,29,20.62,1,1,2,4,3
49054,1,24,0,9,1,1,4,2,2,2,20,7,34,35,35,75,75,0,0,0,0,230,22.42,1,1,3,3,5
49055,1,48,0,2,2,6,4,1,2,1,12,7,32,40,40,40,40,0,0,0,0,18,30,3,1,1,4,4
49063,1,13,0,3,1,6,2,1,2,3,9,7,33,40,40,40,40,0,0,0,0,64,40,3,1,1,4,2
49073,1,24,2,7,2,6,3,1,2,3,10,7,32,40,40,40,40,0,0,0,0,45,50,3,1,2,2,1
49078,1,47,0,10,1,1,0,1,2,3,9,7,33,40,40,40,40,0,0,0,0,240,52.88,3,1,1,4,2
49079,1,24,2,5,2,1,6,1,2,1,14,3,12,40,43,40,43,3,0,6,6,116,51.92,3,1,2,4,3
49080,1,24,2,8,1,6,5,1,2,3,14,3,12,37.5,49,37.5,49,0,11.5,0,11.5,200,63.59,3,1,4,4,14
49085,1,10,0,6,1,6,4,1,2,3,4,8,35,42,36,42,36,0,0,0,0,30,48.66,3,1,2,4,1
49086,1,10,0,7,2,1,6,1,1,3,21,3,10,35,55,35,55,35,0,15,15,217,50,3,1,3,4,3
49094,1,24,0,8,1,2,4,1,2,3,15,3,11,40,40,40,40,0,0,0,0,240,30,3,1,2,4,1
49095,1,13,0,3,2,6,2,1,2,3,18,7,33,37.5,34.5,37.5,34.5,3,0,0,0,68,29.34,3,1,3,4,14
49102,1,35,0,4,1,1,5,1,2,1,12,2,5,37.5,37.5,37.5,37.5,0,0,0,0,117,51.28,3,1,1,4,3
49105,1,35,0,5,1,6,4,1,2,3,6,8,35,45,45,45,45,0,0,0,0,80,39.15,1,1,1,3,1
49106,1,35,0,4,1,6,4,1,2,3,7,10,42,35.5,35.5,35.5,35.5,0,0,0,0,24,20.67,3,1,3,3,1
49109,1,24,0,8,2,1,4,1,2,3,11,2,7,43,43,43,43,0,0,0,0,240,51.51,3,1,2,2,18
49111,1,35,0,3,2,6,6,1,2,3,8,5,22,40,40,40,40,0,0,0,0,12,50,1,1,3,4,1
49112,1,10,0,4,2,1,4,1,2,3,17,5,22,40,40,40,40,0,0,0,0,24,36.06,3,1,3,3,3
49117,1,59,0,9,2,4,4,1,2,3,10,7,33,40,38,40,38,0,0,0,0,144,28,3,1,1,3,1
49119,1,47,0,4,1,1,4,1,2,3,4,10,41,40,40,40,40,0,0,0,0,135,120.19,3,1,2,4,3
49121,1,35,0,9,2,1,4,1,2,3,11,8,36,60,70,60,70,0,0,0,0,31,24.58,3,1,2,2,8
49123,1,46,0,10,2,1,5,1,1,2,17,1,2,40,40,40,40,0,0,0,0,240,45.63,3,1,2,4,8
49124,1,48,7,4,2,6,5,2,2,3,9,7,31,40,40,44,44,0,0,0,0,35,38.46,3,1,1,2,1
49125,1,13,0,4,2,4,4,1,1,3,17,2,8,37.5,26.5,37.5,26.5,15,4,0,4,94,27.25,1,1,3,4,14
49129,1,24,1,2,1,6,4,1,2,3,15,7,33,40,40,40,40,0,0,0,0,9,22,2,1,4,4,1
49130,1,24,0,7,2,1,6,1,1,3,21,5,25,35,35,35,35,0,0,0,0,33,31.87,1,1,2,4,3
49132,1,35,0,5,2,1,6,1,2,2,8,10,41,35,37,35,37,0,2,0,2,32,51.1,3,1,4,4,3
49139,1,35,0,7,1,6,6,1,1,3,11,1,4,40,50,40,50,0,10,0,10,91,38,1,1,2,3,1
49140,1,24,0,4,2,2,4,1,2,3,10,7,34,32,32,32,32,0,0,0,0,12,16.25,3,1,1,1,9
49148,1,35,4,3,1,6,5,1,2,3,6,8,35,40,40,40,40,0,0,0,0,67,35,1,1,2,3,18
49149,1,12,0,7,2,6,5,1,2,3,10,7,32,37,37,37,37,0,0,0,0,43,15.2,3,1,2,4,11
